9.000000000000000222e-01,-2.939155934196647380e+01
9.000000000000000222e-01,-1.607599909407181471e+01
9.000000000000000222e-01,-8.462707238421426581e+00
9.000000000000000222e-01,-3.834320378486229419e+00
9.000000000000000222e-01,-1.002988208821663063e+00
9.000000000000000222e-01,6.972122481269424910e-01
9.000000000000000222e-01,2.320861120074600770e+00
9.000000000000000222e-01,3.154400369339461996e+00
9.000000000000000222e-01,3.511233943148425851e+00
9.000000000000000222e-01,3.615339052849257939e+00
9.000000000000000222e-01,3.583807950066344450e+00
9.000000000000000222e-01,3.478719692873486480e+00
9.000000000000000222e-01,3.333936033828151402e+00
9.000000000000000222e-01,3.168690618004137427e+00
9.000000000000000222e-01,2.994452199373156986e+00
9.000000000000000222e-01,2.818406030567955689e+00
9.000000000000000222e-01,2.645241368295685014e+00
9.000000000000000222e-01,2.478090593817453779e+00
9.000000000000000222e-01,2.319042660263328060e+00
9.000000000000000222e-01,2.169441972183031808e+00
9.000000000000000222e-01,2.030077752453191220e+00
9.000000000000000222e-01,1.901315761649061464e+00
9.000000000000000222e-01,1.783197656466732228e+00
9.000000000000000222e-01,1.675520152883706704e+00
9.000000000000000222e-01,1.577899841898339428e+00
9.000000000000000222e-01,1.489826593078016792e+00
9.000000000000000222e-01,1.410707230381842647e+00
9.000000000000000222e-01,1.339900685034248751e+00
9.000000000000000222e-01,1.276745675080519504e+00
9.000000000000000222e-01,1.220581916273791645e+00
9.000000000000000222e-01,1.170765839775413708e+00
9.000000000000000222e-01,1.126681744589986822e+00
9.000000000000000222e-01,1.087749240732275524e+00
9.000000000000000222e-01,1.053427748415124432e+00
9.000000000000000222e-01,1.023218717872495187e+00
9.000000000000000222e-01,9.966661320128371582e-01
9.000000000000000222e-01,9.733557562127168605e-01
9.000000000000000222e-01,9.529135102767825050e-01
9.000000000000000222e-01,9.350032590615728889e-01
9.000000000000000222e-01,9.193242512108124043e-01
9.000000000000000222e-01,9.056083796041163314e-01
9.000000000000000222e-01,8.936173916048613108e-01
9.000000000000000222e-01,8.831401408013519472e-01
9.000000000000000222e-01,8.739899433926149319e-01
9.000000000000000222e-01,8.660020803468297945e-01
9.000000000000000222e-01,8.590314698276857452e-01
9.000000000000000222e-01,8.529505220260666931e-01
9.000000000000000222e-01,8.476471796093346667e-01
9.000000000000000222e-01,8.430231407227339879e-01
9.000000000000000222e-01,8.389922572157733072e-01
9.000000000000000222e-01,8.354790980792348165e-01
9.000000000000000222e-01,8.324176664900443390e-01
9.000000000000000222e-01,8.297502581463619409e-01
9.000000000000000222e-01,8.274264484226652172e-01
9.000000000000000222e-01,8.254021961329460755e-01
9.000000000000000222e-01,8.236390522537443415e-01
9.000000000000000222e-01,8.221034626400686163e-01
9.000000000000000222e-01,8.207661545765071454e-01
9.000000000000000222e-01,8.196015978542573466e-01
9.000000000000000222e-01,8.185875318928070854e-01
9.000000000000000222e-01,8.177045512483793743e-01
9.000000000000000222e-01,8.169357426532444233e-01
9.000000000000000222e-01,8.162663673832694089e-01
9.000000000000000222e-01,8.156835835550652059e-01
9.000000000000000222e-01,8.151762034039923277e-01
9.000000000000000222e-01,8.147344812984613771e-01
9.000000000000000222e-01,8.143499286367892331e-01
9.000000000000000222e-01,8.140151523570888781e-01
9.000000000000000222e-01,8.137237139913685580e-01
9.000000000000000222e-01,8.134700067702946846e-01
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
8.000000000000000444e-01,1.300000000000000044e+00
9.000000000000000222e-01,-9.968926015790299244e-01
9.000000000000000222e-01,-9.585383922464520978e-01
9.000000000000000222e-01,-9.304186502936699910e-01
9.000000000000000222e-01,-9.092773958609141616e-01
9.000000000000000222e-01,-8.929895565349521558e-01
9.000000000000000222e-01,-8.801528116554488967e-01
9.000000000000000222e-01,-8.698295158896837131e-01
9.000000000000000222e-01,-8.613827861394344199e-01
9.000000000000000222e-01,-8.543719614269758011e-01
9.000000000000000222e-01,-8.484856449939464085e-01
9.000000000000000222e-01,-8.434986135369126892e-01
9.000000000000000222e-01,-8.392439295079145989e-01
9.000000000000000222e-01,-8.355947672153832828e-01
9.000000000000000222e-01,-8.324524663441765782e-01
9.000000000000000222e-01,-8.297385936240075921e-01
9.000000000000000222e-01,-8.273895967889126624e-01
9.000000000000000222e-01,-8.253531454131134426e-01
9.000000000000000222e-01,-8.235855779772423002e-01
9.000000000000000222e-01,-8.220500815902672676e-01
9.000000000000000222e-01,-8.207153629606324108e-01
9.000000000000000222e-01,-8.195546537938601661e-01
9.000000000000000222e-01,-8.185449480223597751e-01
9.000000000000000222e-01,-8.176664031667377763e-01
9.000000000000000222e-01,-8.169018605735098859e-01
9.000000000000000222e-01,-8.162364539706523647e-01
9.000000000000000222e-01,-8.156572851921617406e-01
9.000000000000000222e-01,-8.151531523073504149e-01
9.000000000000000222e-01,-8.147143194748869277e-01
9.000000000000000222e-01,-8.143323206585858509e-01
9.000000000000000222e-01,-8.139997912878760289e-01
9.000000000000000222e-01,-8.137103233327590557e-01
9.000000000000000222e-01,-8.134583400269328468e-01
9.000000000000000222e-01,-8.132389874892632653e-01
9.000000000000000222e-01,-8.130480406526316983e-01
9.000000000000000222e-01,-8.128818216099688021e-01
9.000000000000000222e-01,-8.127371286588056520e-01
9.000000000000000222e-01,-8.126111745784956319e-01
9.000000000000000222e-01,-8.125015330158198434e-01
9.000000000000000222e-01,-8.124060916744354488e-01
9.000000000000000222e-01,-8.123230117191571065e-01
9.000000000000000222e-01,-8.122506924066126288e-01
9.000000000000000222e-01,-8.121877401784558526e-01
9.000000000000000222e-01,-8.121329419405206584e-01
9.000000000000000222e-01,-8.120852416341616253e-01
9.000000000000000222e-01,-8.120437199851975318e-01
9.000000000000000222e-01,-8.120075766775312065e-01
9.000000000000000222e-01,-8.119761152626462364e-01
9.000000000000000222e-01,-8.119487291269408269e-01
9.000000000000000222e-01,-8.119248905860113608e-01
9.000000000000000222e-01,-8.119041399118388513e-01
9.000000000000000222e-01,-8.118860774332370411e-01
5.500000000000000444e-01,-1.600000000000000089e+00
5.500000000000000444e-01,-1.600000000000000089e+00
5.500000000000000444e-01,-1.600000000000000089e+00
5.500000000000000444e-01,-1.600000000000000089e+00
5.500000000000000444e-01,-1.600000000000000089e+00
5.500000000000000444e-01,-1.600000000000000089e+00
5.500000000000000444e-01,-1.600000000000000089e+00
5.500000000000000444e-01,-1.600000000000000089e+00
5.500000000000000444e-01,-1.600000000000000089e+00
5.500000000000000444e-01,-1.600000000000000089e+00
5.500000000000000444e-01,-1.600000000000000089e+00
5.500000000000000444e-01,-1.600000000000000089e+00
5.500000000000000444e-01,-1.600000000000000089e+00
5.500000000000000444e-01,-1.600000000000000089e+00
5.500000000000000444e-01,-1.600000000000000089e+00
5.500000000000000444e-01,-1.600000000000000089e+00
5.500000000000000444e-01,-1.600000000000000089e+00
5.500000000000000444e-01,-1.600000000000000089e+00
5.500000000000000444e-01,-1.600000000000000089e+00
5.500000000000000444e-01,-1.600000000000000089e+00
9.000000000000000222e-01,-3.217960076499789324e+00
9.000000000000000222e-01,-2.193921130236486938e+00
9.000000000000000222e-01,-1.565050478184897287e+00
9.000000000000000222e-01,-1.180932283649449133e+00
9.000000000000000222e-01,-9.495168262224394917e-01
9.000000000000000222e-01,-8.137165284416933986e-01
9.000000000000000222e-01,-7.376173834338892732e-01
9.000000000000000222e-01,-6.623774092910625910e-01
9.000000000000000222e-01,-5.871374351482359089e-01
9.000000000000000222e-01,-5.118974610054092267e-01
9.000000000000000222e-01,-4.366574868625825445e-01
9.000000000000000222e-01,-3.614175127197558623e-01
9.000000000000000222e-01,-2.861775385769291802e-01
9.000000000000000222e-01,-2.109375644341024703e-01
9.000000000000000222e-01,-1.356975902912757881e-01
9.000000000000000222e-01,-6.045761614844910592e-02
9.000000000000000222e-01,1.478235799437757625e-02
9.000000000000000222e-01,9.002233213720425842e-02
9.000000000000000222e-01,1.652623062800309406e-01
9.000000000000000222e-01,2.405022804228576228e-01
9.000000000000000222e-01,3.157422545656842772e-01
9.000000000000000222e-01,3.909822287085109593e-01
9.000000000000000222e-01,4.662222028513376415e-01
9.000000000000000222e-01,5.414621769941643237e-01
9.000000000000000222e-01,6.167021511369910058e-01
9.000000000000000222e-01,6.919421252798176880e-01
0.000000000000000000e+00,5.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
0.000000000000000000e+00,1.000000000000000000e+00
